0,1000_4_6,0.4859879185804404,0.032210500071533296,0.3363482529537662,0.022963300504932393,0.017390851099970097,0.03740633711729193,0.020052325835786092,0.047640513836279715
1,1000_5_1,0.09503593250957985,0.004841991081054632,0.1922634228639221,0.25507585588942666,0.09524041839415835,0.2853598894651213,0.045610337870881625,0.026572151925855464
2,1003_33_2,0.14802375761157238,0.49804470474300394,0.1924121642560132,0.009102216495626179,0.0419073737745218,0.05132999638078857,0.017412868922330238,0.041766917816143535
3,1004_29_6,0.15182216805338675,0.29805147861067777,0.039419869672673864,0.17559445078403454,0.11867651722534524,0.029769944077434454,0.14773236014723892,0.038933211429208435
4,1009_14_1,0.29669329276736167,0.031409219201652114,0.09971505185839526,0.1255842842889124,0.15945268842108462,0.01109918771180736,0.04862007636437208,0.2274261993864145
5,1009_9_5,0.14090364912840328,0.18648010073529173,0.27893098377824993,0.21742197459803447,0.08646879420438604,0.02534915811508783,0.06435446854958946,9.087089095725996e-05
6,1011_21_5,0.07583530118580041,0.07152886764397796,0.0006299293189344157,0.0995817939919249,0.19202883239724036,0.07509869337701892,0.44604617096798066,0.039250411117122255
7,1012_20_0,0.17374459500908132,0.09415906432931302,0.09528844605364367,0.11572986779870885,0.02103229007523179,0.19354365312841318,0.1563692165969283,0.15013286700867975
8,1013_44_5,0.23297498626094304,0.03142174324402449,0.07007993974543303,0.057296712844545024,0.07962605219464676,0.06706719077522938,0.1351741458784566,0.32635922905672177
9,1014_6_4,0.015130279967654672,0.10873158078742141,0.28250106441049894,0.04918929425725553,0.008664776523565237,0.3008291119838622,0.20198517725532877,0.03296871481441321
10,1017_9_0,0.14368446098275006,0.2590858303598775,0.18143684246108377,0.018915920746790313,0.1365213816794115,0.06516245552992699,0.09231560068534016,0.10287750755481982
11,1018_3_1,0.19427361415377875,0.2455249362508255,0.0757981938642471,0.06922017687374701,0.16928209613698134,0.15687708327231076,0.0032240424368081234,0.08579985701130113
12,1019_37_4,0.08276354715171355,0.01402932122741293,0.1988409367796372,0.059186108301963025,0.2811984005527548,0.0559555177294826,0.10252294107293303,0.20550322718410274
13,102_15_6,0.19824338021487556,0.02858754709300798,0.07408987930239802,0.0850083677051072,0.08228167416586495,0.3625671080592028,0.0048578926146561315,0.16436415084488723
14,102_37_4,0.05210569951309692,0.05791613465219513,0.3433231170237003,0.015929855939927625,0.24543871545925844,0.11540232941834505,0.12981765671654277,0.04006649127693376
15,102_46_6,0.11392507688949446,0.06072128953840227,0.08665243820111818,0.4818031866388393,0.02532012675407619,0.11474508991995089,0.07361555249310697,0.04321723956501172
16,1025_26_2,0.13285154643057995,0.32451948719353374,0.09141194617238182,0.16406541986106415,0.07068389619695678,0.023706094470628165,0.09441612621979499,0.09834548345506045
17,1029_14_1,0.04642177435942833,0.0605632161033352,0.3053191721467355,0.04810637549765347,0.013523330976419301,0.01834081015170537,0.36499246533786645,0.1427328554268564
